Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2017,1,10,04:00,UTC,,1002.5,92,,,2.4,1.3,,,,
2017,1,10,05:00,UTC,,1002.9,93,,,2.7,1.7,,,,
2017,1,10,06:00,UTC,,1002.9,93,,,2.4,1.4,,,,
2017,1,10,07:00,UTC,,1003.2,92,,,2.5,1.4,,,,
2017,1,10,08:00,UTC,,1003.5,93,,,2.1,1,,,,
2017,1,10,09:00,UTC,,1003.7,91,,,2.1,0.8,,,,
2017,1,10,10:00,UTC,,1004.2,90,,,2,0.6,,,,
2017,1,10,11:00,UTC,,1003.9,87,,,2,0.1,,,,
2017,1,10,12:00,UTC,,1003.9,89,,,1.2,-0.4,,,,
2017,1,10,13:00,UTC,,1004,92,,,1,-0.2,,,,
2017,1,10,14:00,UTC,,1003.8,92,,,1,-0.2,,,,
2017,1,10,15:00,UTC,,1003.3,91,,,1.2,-0.1,,,,
2017,1,10,16:00,UTC,,1003,91,,,1.2,-0.1,,,,
2017,1,10,17:00,UTC,,1003.1,91,,,1.1,-0.2,,,,
2017,1,10,18:00,UTC,,1002.5,89,,,1.3,-0.3,,,,
2017,1,10,19:00,UTC,,1002.1,91,,,1.3,0.1,,,,
2017,1,10,20:00,UTC,,1001.5,91,,,1.6,0.3,,,,
2017,1,10,21:00,UTC,,1001.3,92,,,1.2,0.1,,,,
2017,1,10,22:00,UTC,,1000.5,93,,,0.9,-0.1,,,,
2017,1,10,23:00,UTC,,999.5,94,,,0.6,-0.3,,,,
2017,1,11,00:00,UTC,,998.5,92,,,1.1,0,,,,
2017,1,11,01:00,UTC,,997.5,90,,,1.3,-0.2,,,,
2017,1,11,02:00,UTC,,996.8,89,,,0.9,-0.7,,,,
2017,1,11,03:00,UTC,,996.3,89,,,1.3,-0.3,,,,
2017,1,11,04:00,UTC,,995.1,84,,,1.7,-0.7,,,,
2017,1,11,05:00,UTC,,993.8,86,,,1.5,-0.6,,,,
