Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2017,2,11,20:00,UTC,8,1039.2,86,0,,-1.9,-3.9,19298,224,9.8,8.1
2017,2,11,21:00,UTC,8,1039.4,88,0,,-1.8,-3.6,30771,233,10,7.6
2017,2,11,22:00,UTC,8,1038.7,87,0,,-1.7,-3.5,32957,219,9.4,7
2017,2,11,23:00,UTC,8,1038.4,86,0,,-1.4,-3.5,39999,228,9.4,7.4
2017,2,12,00:00,UTC,8,1038.3,86,0,,-1.2,-3.3,39816,231,9.4,7.4
2017,2,12,01:00,UTC,8,1037.8,85,0,,-1.2,-3.3,43335,236,8.4,6.2
2017,2,12,02:00,UTC,7,1037.3,84,0,,-1.6,-3.9,45356,228,8.2,5.7
2017,2,12,03:00,UTC,7,1037.9,84,0,,-1.7,-4,50000,247,7.8,6
2017,2,12,04:00,UTC,4,1037.3,85,0,,-2.4,-4.5,44609,245,6.5,5.3
2017,2,12,05:00,UTC,6,1036.8,87,0,,-2.9,-4.7,50000,238,6.1,5.2
2017,2,12,06:00,UTC,4,1037.2,88,0,,-3,-4.7,50000,252,6,4.8
2017,2,12,07:00,UTC,3,1036.8,89,0,,-3,-4.6,50000,257,5.4,4.6
2017,2,12,08:00,UTC,0,1036.6,84,0,,-2.3,-4.5,50000,242,6.2,4.7
2017,2,12,09:00,UTC,1,1036.4,85,0,,-1.4,-3.7,39496,236,6,4.9
2017,2,12,10:00,UTC,2,1036.4,82,0,,-0.7,-3.3,44706,243,5.6,4.8
2017,2,12,11:00,UTC,7,1036.2,84,0,,-0.5,-2.9,50000,242,5.4,4.7
2017,2,12,12:00,UTC,7,1035.3,87,0,,-0.3,-2.3,39460,242,4.9,4
2017,2,12,13:00,UTC,7,1034.5,89,0,,-0.4,-2,42551,235,6.7,5.7
2017,2,12,14:00,UTC,7,1034.1,91,0,,-0.6,-1.8,40919,238,7,5.8
2017,2,12,15:00,UTC,8,1033.7,92,0,,-0.4,-1.6,41542,248,9.7,8.3
2017,2,12,16:00,UTC,8,1033,91,0,,-0.3,-1.6,38034,246,9.5,7.2
2017,2,12,17:00,UTC,8,1032.2,88,0,,-0.2,-2,44436,237,10,8.5
2017,2,12,18:00,UTC,8,1031.4,87,0,,0,-1.9,50000,233,12.8,10.7
2017,2,12,19:00,UTC,7,1030.2,87,0,,0.1,-1.7,47489,241,11.2,9.6
2017,2,12,20:00,UTC,8,1029.1,89,0,,0.2,-1.5,27021,238,13.7,11.5
2017,2,12,21:00,UTC,8,1028.1,90,0,,0.6,-0.9,43103,244,13.4,11
2017,2,12,22:00,UTC,8,1027.6,86,0,,0.9,-1.2,50000,246,13.8,11.7
2017,2,12,23:00,UTC,8,1026.9,84,0,,1.3,-1.1,43947,255,16.4,13.2
2017,2,13,00:00,UTC,8,1026.2,82,0,,1.7,-1,47587,254,15.2,12.9
2017,2,13,01:00,UTC,7,1025.4,82,0,,1.7,-1,44472,255,17.1,14.6
2017,2,13,02:00,UTC,0,1024.9,85,0,,1.4,-0.9,46662,256,16.7,13.7
2017,2,13,03:00,UTC,2,1025.1,86,0,,1.5,-0.7,39863,261,16.7,13.9
2017,2,13,04:00,UTC,7,1024.7,88,0,,1.5,-0.3,36949,272,15.7,13.7
2017,2,13,05:00,UTC,4,1024.8,89,0,,1.7,0.1,33402,263,15.6,13.4
2017,2,13,06:00,UTC,3,1024.9,90,0,,1.7,0.2,28835,265,15.4,13.2
2017,2,13,07:00,UTC,1,1025,90,0,,1.7,0.3,26002,264,15,13.2
2017,2,13,08:00,UTC,7,1025,88,0,,2.2,0.4,27730,269,15.3,13.3
2017,2,13,09:00,UTC,2,1025.2,86,0,,2.5,0.5,27264,262,15.1,13.6
2017,2,13,10:00,UTC,5,1025.4,87,0,,2.5,0.5,25628,260,14.4,12.6
2017,2,13,11:00,UTC,1,1025.1,87,0,,2.5,0.6,26808,260,14.4,12.7
2017,2,13,12:00,UTC,1,1025.1,87,0,,2.5,0.6,34524,259,12.3,10.5
2017,2,13,13:00,UTC,0,1025,87,0,,2.6,0.6,31645,262,10.7,9.1
2017,2,13,14:00,UTC,0,1024.5,90,0,,1.9,0.4,30969,256,11.8,10.9
2017,2,13,15:00,UTC,0,1024.5,84,0,,2.8,0.4,42242,271,13.1,12
2017,2,13,16:00,UTC,0,1024.5,88,0,,2.4,0.5,44670,269,13.4,12.2
2017,2,13,17:00,UTC,0,1024.3,91,0,,1.7,0.4,36370,266,10.8,9.2
2017,2,13,18:00,UTC,0,1024.3,89,0,,2,0.4,42786,298,13.1,11.7
2017,2,13,19:00,UTC,0,1024.4,83,0,,3.1,0.6,50000,309,15.7,14
2017,2,13,20:00,UTC,6,1024.6,84,0,,2.9,0.5,50000,286,13.8,12
2017,2,13,21:00,UTC,7,1024.1,82,0,,3.4,0.6,50000,308,20.3,16.4
2017,2,13,22:00,UTC,7,1024.4,84,0,,3,0.5,50000,304,16.7,14.8
2017,2,13,23:00,UTC,7,1025.1,88,0,,2.1,0.2,50000,300,12.1,10.9
2017,2,14,00:00,UTC,0,1025,86,0,,2.3,0.2,50000,303,12.9,11.9
2017,2,14,01:00,UTC,1,1024.8,87,0,,2.1,0.1,50000,298,14.7,13.3
2017,2,14,02:00,UTC,0,1025.4,88,0,,2,0.2,50000,295,12.8,11.8
2017,2,14,03:00,UTC,0,1026.1,88,0,,2,0.3,50000,294,14.2,11.9
2017,2,14,04:00,UTC,0,1026.4,88,0,,2.1,0.3,50000,305,14.6,12.4
2017,2,14,05:00,UTC,0,1027,92,0,,1.2,0,50000,326,8,6.4
2017,2,14,06:00,UTC,0,1027.6,91,0,,1.4,0.1,50000,336,8.2,6.5
2017,2,14,07:00,UTC,0,1028.2,91,0,,1,-0.2,47101,331,7.2,5.8
2017,2,14,08:00,UTC,0,1028.7,88,0,,1.9,0.1,50000,336,7.7,6.3
2017,2,14,09:00,UTC,0,1029.3,86,0,,2.4,0.3,50000,336,8.7,6.4
2017,2,14,10:00,UTC,0,1029.7,83,0,,2.9,0.3,46814,337,9.6,7.6
2017,2,14,11:00,UTC,7,1029.6,81,0,,3.3,0.3,50000,337,9.4,7.1
2017,2,14,12:00,UTC,7,1029.6,79,0,,3.7,0.4,50000,332,7.2,5.6
2017,2,14,13:00,UTC,7,1029.7,82,0,,2.8,0.1,50000,334,6.1,5.6
2017,2,14,14:00,UTC,7,1030.1,85,0,,2.4,0.2,50000,337,5.8,4.3
2017,2,14,15:00,UTC,8,1030.1,88,0,,1.7,-0.1,50000,334,3.4,3.2
2017,2,14,16:00,UTC,1,1030.7,93,0,,0.8,-0.3,50000,336,6.3,5
2017,2,14,17:00,UTC,0,1030.9,95,0,,0.1,-0.5,50000,331,6.1,5.5
2017,2,14,18:00,UTC,0,1031,95,0,,-0.7,-1.4,50000,348,4.7,3.5
2017,2,14,19:00,UTC,0,1031,97,0,,-1.5,-1.9,50000,343,3.5,2.4
2017,2,14,20:00,UTC,0,1031.5,98,0,,-1.5,-1.8,50000,351,3,2.4
2017,2,14,21:00,UTC,0,1032,98,0,,-2,-2.3,50000,328,3.2,2.8
2017,2,14,22:00,UTC,0,1032.1,98,0,,-1.8,-2,38294,8,2.2,1.7
2017,2,14,23:00,UTC,0,1032.4,98,0,,-1.7,-2,37111,126,2.3,1.9
2017,2,15,00:00,UTC,0,1032.5,98,0,,-2,-2.3,19011,211,1.4,1.2
2017,2,15,01:00,UTC,0,1032.6,98,0,,-2.1,-2.4,24892,123,2.2,1.6
2017,2,15,02:00,UTC,0,1032.6,97,0,,-2.3,-2.7,19176,115,3.2,2.6
2017,2,15,03:00,UTC,0,1032.7,97,0,,-2.2,-2.6,26622,115,3.6,3.1
2017,2,15,04:00,UTC,0,1032.4,97,0,,-2.3,-2.7,31011,115,4.2,3.6
2017,2,15,05:00,UTC,0,1032,97,0,,-1.8,-2.2,39854,126,4.1,3.6
2017,2,15,06:00,UTC,0,1032,96,0,,-2,-2.4,37027,141,4.2,3.6
2017,2,15,07:00,UTC,0,1031.7,96,0,,-1.9,-2.4,39025,134,5,4.4
2017,2,15,08:00,UTC,5,1031.7,94,0,,-1.1,-1.9,38213,141,6.5,5.4
2017,2,15,09:00,UTC,0,1031.4,93,0,,-0.7,-1.7,38510,148,5.9,4.9
2017,2,15,10:00,UTC,3,1030.9,90,0,,0.1,-1.3,26732,145,4.9,4.3
2017,2,15,11:00,UTC,6,1029.8,92,0,,0.3,-0.8,25242,153,7,5.8
2017,2,15,12:00,UTC,7,1028.8,93,0,,0.9,-0.1,22578,163,7.2,6.4
2017,2,15,13:00,UTC,7,1028,92,0,,1,-0.1,27724,175,11.4,9.3
2017,2,15,14:00,UTC,3,1027.4,94,0,,0.2,-0.5,18792,184,9.7,8.3
2017,2,15,15:00,UTC,0,1026.5,96,0,,-0.2,-0.7,14141,177,7.9,6.7
2017,2,15,16:00,UTC,7,1025.7,97,0,,0,-0.3,13477,176,8,6.4
2017,2,15,17:00,UTC,7,1025.1,98,0,,0.2,-0.1,6463,191,8.9,7.5
2017,2,15,18:00,UTC,8,1024,96,0,,0.2,-0.3,16294,164,7.1,5.8
2017,2,15,19:00,UTC,8,1023.4,95,0,,0.1,-0.7,39202,159,6.7,5.5
2017,2,15,20:00,UTC,8,1022.8,95,0,,0,-0.7,31209,166,4.5,3.7
2017,2,15,21:00,UTC,8,1022.3,96,0,,-0.3,-0.9,15210,213,5.4,4.1
2017,2,15,22:00,UTC,8,1021.9,96,0,,-0.7,-1.3,16825,208,3.6,2.3
2017,2,15,23:00,UTC,8,1021.3,96,0,,-0.7,-1.2,14345,206,3,2.2
2017,2,16,00:00,UTC,8,1020.8,97,0,,-0.6,-1.1,13174,216,3.3,2.2
2017,2,16,01:00,UTC,9,1020.3,97,0,,-0.6,-1,4502,215,4.2,3.5
2017,2,16,02:00,UTC,8,1019.8,98,0,,-0.9,-1.2,2951,250,5.3,3.5
2017,2,16,03:00,UTC,9,1019.5,98,0,,-1,-1.3,1800,251,6,4.8
2017,2,16,04:00,UTC,8,1018.9,98,0,,-1.6,-1.9,36974,240,4.7,3.6
2017,2,16,05:00,UTC,8,1018.3,96,0,,-1.8,-2.3,48984,251,3.1,1.8
2017,2,16,06:00,UTC,8,1017.7,95,0,,-1.9,-2.5,50000,242,2,1.1
2017,2,16,07:00,UTC,8,1017.4,96,0,,-1.8,-2.3,43106,198,4.8,2.7
2017,2,16,08:00,UTC,8,1016.6,95,0,,-1.4,-2.1,43062,189,5.3,3.7
2017,2,16,09:00,UTC,7,1016.1,95,0,,-0.9,-1.6,50000,176,5.2,4.4
2017,2,16,10:00,UTC,8,1015.7,95,0,,-0.7,-1.5,50000,178,4.8,4.4
2017,2,16,11:00,UTC,7,1015.2,96,0,,-0.5,-1.1,15781,181,5.9,5.2
2017,2,16,12:00,UTC,9,1014.2,96,0,,-0.5,-1,8915,167,6.8,5.8
2017,2,16,13:00,UTC,9,1013.5,97,,,-0.7,-1.1,6924,160,6.2,5.5
2017,2,16,14:00,UTC,9,1012.5,98,0,,-0.7,-1,3372,161,6.7,5.4
2017,2,16,15:00,UTC,9,1011.5,98,0,,-0.6,-0.9,2033,158,7.3,6.3
2017,2,16,16:00,UTC,9,1010.9,99,0,,-0.5,-0.7,1492,159,8.3,6.9
2017,2,16,17:00,UTC,9,1010.5,99,0,,-0.6,-0.8,2244,162,7.8,6.6
2017,2,16,18:00,UTC,9,1009.9,99,0,,-0.5,-0.7,1988,167,7.8,6.6
2017,2,16,19:00,UTC,8,1009,99,0,,-0.5,-0.7,6016,164,7.9,6.9
2017,2,16,20:00,UTC,8,1008.4,98,0,,-0.5,-0.7,4305,163,7.3,6.3
2017,2,16,21:00,UTC,8,1007.9,98,0,,-0.5,-0.7,3756,156,5.8,4.9
2017,2,16,22:00,UTC,7,1007.4,98,0,,-0.5,-0.8,3543,157,4.7,4
2017,2,16,23:00,UTC,7,1007,98,0,,-0.5,-0.8,3407,173,3.8,3.2
2017,2,17,00:00,UTC,8,1006.3,98,0,,-0.5,-0.8,3866,182,4.7,3.4
2017,2,17,01:00,UTC,8,1006.2,98,0,,-0.5,-0.7,4272,209,3.7,2.7
2017,2,17,02:00,UTC,8,1005.7,98,0,,-0.3,-0.5,4522,217,5.1,4.1
2017,2,17,03:00,UTC,8,1005.4,98,0,,-0.5,-0.8,7047,213,4.6,3.3
2017,2,17,04:00,UTC,8,1005.3,98,0,,-0.5,-0.7,6936,201,3.4,3
2017,2,17,05:00,UTC,8,1005.2,98,0,,-0.2,-0.4,7831,216,4.4,3.9
2017,2,17,06:00,UTC,7,1005,99,0,,0.1,-0.1,8654,237,4.1,3.2
2017,2,17,07:00,UTC,3,1004.7,99,0,,-0.2,-0.4,5512,232,4.3,4
2017,2,17,08:00,UTC,7,1005.1,99,0,,0.6,0.4,11279,256,5.3,4.5
2017,2,17,09:00,UTC,7,1005,99,0,,1.2,1,29051,256,5.9,5.2
2017,2,17,10:00,UTC,2,1005.1,95,0,,1.9,1.2,35386,264,8,6.9
2017,2,17,11:00,UTC,0,1005.1,91,0,,2,0.7,43381,276,11.6,10.2
2017,2,17,12:00,UTC,0,1005.4,92,0,,1.7,0.6,46012,290,9.7,8.6
2017,2,17,13:00,UTC,0,1005.8,90,0,,2.1,0.6,50000,319,7.1,5
2017,2,17,14:00,UTC,0,1006.1,87,0,,2.3,0.3,48530,316,9.5,8.1
2017,2,17,15:00,UTC,0,1006.5,89,0,,1.7,0,50000,304,13.7,12.1
2017,2,17,16:00,UTC,0,1007.1,89,0,,1.5,-0.1,50000,296,11.9,10.9
2017,2,17,17:00,UTC,0,1007.6,89,0,,1.5,-0.1,50000,291,11.1,9.9
2017,2,17,18:00,UTC,0,1008,88,0,,1.3,-0.5,44703,296,11.4,10.2
2017,2,17,19:00,UTC,0,1008.3,82,0,,1.7,-1.1,50000,303,14.9,13.2
2017,2,17,20:00,UTC,0,1008.7,86,0,,1.3,-0.9,48057,298,13.6,12.4
2017,2,17,21:00,UTC,0,1009.3,84,0,,1.3,-1.1,50000,293,12.5,11.4
2017,2,17,22:00,UTC,0,1009.6,86,0,,1.1,-1,48760,284,11.7,10.3
2017,2,17,23:00,UTC,0,1009.5,87,0,,1,-0.9,50000,276,13.2,11.6
2017,2,18,00:00,UTC,0,1009.3,89,0,,0.8,-0.8,50000,263,12.9,11.4
2017,2,18,01:00,UTC,0,1009.4,88,0,,0.9,-0.9,48991,263,13.8,11.6
2017,2,18,02:00,UTC,1,1008.9,90,0,,0.7,-0.8,41947,260,12.7,11.2
2017,2,18,03:00,UTC,7,1008.5,90,0,,0.9,-0.6,43648,259,13.4,11.3
2017,2,18,04:00,UTC,8,1008,87,0,,1,-0.9,41389,258,13.7,11.6
2017,2,18,05:00,UTC,7,1007.3,87,0,,1.1,-0.9,46302,253,15.4,13
2017,2,18,06:00,UTC,7,1006.7,86,0,,1.3,-0.8,44287,247,15,12.2
2017,2,18,07:00,UTC,7,1006,86,0,,1.5,-0.6,50000,253,13.9,11.9
2017,2,18,08:00,UTC,7,1005.5,84,0,,2.2,-0.3,50000,256,18,14.8
2017,2,18,09:00,UTC,7,1005.7,84,0,,2,-0.4,37984,261,17.6,14.8
2017,2,18,10:00,UTC,7,1005.6,84,0,,2.2,-0.3,41042,259,16.8,14.3
2017,2,18,11:00,UTC,7,1005.5,80,0,,2.6,-0.5,41188,270,16.3,13.7
2017,2,18,12:00,UTC,7,1005.4,83,0,,2.2,-0.4,46893,272,12.5,11.4
2017,2,18,13:00,UTC,7,1005.3,85,0,,1.8,-0.5,45956,282,10,9.1
2017,2,18,14:00,UTC,7,1005.1,88,0,,1.5,-0.2,29124,277,8.5,7.7
2017,2,18,15:00,UTC,8,1004.7,92,0,,1.2,0,27037,284,7,6
2017,2,18,16:00,UTC,7,1004.2,92,0,,1.4,0.2,42633,309,3.5,2.3
2017,2,18,17:00,UTC,8,1003.5,94,0,,0.9,0.1,45382,134,2.6,1.4
2017,2,18,18:00,UTC,8,1002.8,91,0,,2,0.7,49631,225,6.1,5.3
2017,2,18,19:00,UTC,8,1001.9,94,0,,1.2,0.3,37008,220,6.4,5.7
2017,2,18,20:00,UTC,7,1001,92,0,,0.5,-0.6,29533,211,7.2,6.7
2017,2,18,21:00,UTC,7,1000,94,0,,0.6,-0.3,30909,204,6.8,6.1
2017,2,18,22:00,UTC,8,999.2,95,0,,0.3,-0.5,41813,173,5.5,4.8
2017,2,18,23:00,UTC,8,998,94,0,,0.5,-0.3,39822,190,6.3,5.5
2017,2,19,00:00,UTC,7,997.2,95,0,,0.5,-0.2,37920,191,6.8,5.9
2017,2,19,01:00,UTC,8,996.1,95,0,,0.6,-0.1,30244,204,7.4,6.4
2017,2,19,02:00,UTC,8,995,94,0,,0.6,-0.2,33277,190,6.8,5.9
2017,2,19,03:00,UTC,7,994.1,96,0,,0.2,-0.4,29749,170,6.8,6.4
2017,2,19,04:00,UTC,8,993.2,96,0,,0.4,-0.2,26660,177,7.1,6.2
2017,2,19,05:00,UTC,8,992.2,96,0,,0.4,-0.2,22085,175,5.6,5.3
2017,2,19,06:00,UTC,8,991.5,97,0,,0.8,0.3,7161,223,5.1,4.1
2017,2,19,07:00,UTC,8,991,98,0,,1.1,0.8,4018,245,9.5,8.4
2017,2,19,08:00,UTC,8,990.9,98,0,,1.3,1,17985,245,9.6,8.4
2017,2,19,09:00,UTC,8,990.8,98,0,,1.5,1.2,26981,,,
2017,2,19,10:00,UTC,8,990.7,96,0,,1.9,1.4,31594,250,11,9.6
2017,2,19,11:00,UTC,0,990.2,91,0,,2.5,1.3,44576,252,10.3,9.1
2017,2,19,12:00,UTC,3,990.3,91,0,,2.6,1.3,48690,251,10.6,9.3
2017,2,19,13:00,UTC,7,990.1,90,0,,2.7,1.2,50000,254,12.7,11.4
2017,2,19,14:00,UTC,7,989.4,90,0,,2.4,0.9,42991,243,10.9,9.7
2017,2,19,15:00,UTC,8,988.9,95,0.7,,2.1,1.3,15676,240,11.8,10.5
2017,2,19,16:00,UTC,7,988.3,94,0.4,,2.4,1.6,13277,241,12.8,11.3
2017,2,19,17:00,UTC,7,987.4,95,0.3,,2.7,2,16196,238,14.1,11.5
2017,2,19,18:00,UTC,7,986.9,85,0,,3.1,0.8,46994,242,17,14.1
2017,2,19,19:00,UTC,7,987.8,89,0,,2.3,0.7,47199,291,18.8,15.8
2017,2,19,20:00,UTC,7,990.3,94,0,,-0.3,-1.1,49309,324,16.5,11.7
2017,2,19,21:00,UTC,7,991.5,93,0,,-0.2,-1.2,50000,317,12.4,10.6
2017,2,19,22:00,UTC,7,991.9,84,0,,0.1,-2.4,50000,314,15.6,13.2
2017,2,19,23:00,UTC,7,992.5,84,0,,0.1,-2.2,50000,312,12.7,11
2017,2,20,00:00,UTC,8,992.8,84,0,,0.3,-2.1,50000,311,10.4,9.3
2017,2,20,01:00,UTC,8,992.7,83,0,,0.5,-2.1,50000,311,11.3,10.1
2017,2,20,02:00,UTC,7,992,88,0,,0.3,-1.5,50000,312,7.9,7.1
2017,2,20,03:00,UTC,8,990.9,85,0,,-0.1,-2.3,50000,333,6.2,4.6
2017,2,20,04:00,UTC,8,990.8,83,0,,-0.5,-3.2,50000,344,5,3.2
2017,2,20,05:00,UTC,7,990.5,82,0,,-1.1,-3.7,50000,14,2.1,1.6
2017,2,20,06:00,UTC,7,990.4,86,0,,-1.5,-3.5,50000,73,1.5,1.1
2017,2,20,07:00,UTC,8,990.1,90,0,,-1.3,-2.7,50000,150,1.5,1.2
2017,2,20,08:00,UTC,8,989.5,86,0,,-0.8,-2.9,50000,132,2.6,2.3
2017,2,20,09:00,UTC,8,989.3,83,0,,-0.3,-2.9,50000,0,0,0
2017,2,20,10:00,UTC,8,989.1,80,0,,-0.3,-3.3,47191,77,1.5,0.9
2017,2,20,11:00,UTC,7,988.5,78,0,,-0.1,-3.4,47908,68,1.9,1.2
2017,2,20,12:00,UTC,8,988.3,80,0,,0.4,-2.7,50000,103,1.8,1.6
2017,2,20,13:00,UTC,7,988.3,83,0,,0.1,-2.4,11360,134,2.2,1.8
2017,2,20,14:00,UTC,8,987.8,90,0,,0,-1.5,16477,218,4.9,4.3
2017,2,20,15:00,UTC,8,987.4,92,0,,-0.4,-1.6,50000,252,2.5,1.9
2017,2,20,16:00,UTC,8,987.3,93,0,,-0.7,-1.7,40969,328,3.5,2.9
2017,2,20,17:00,UTC,7,987.4,90,0,,-1.1,-2.6,50000,356,4.7,3.5
2017,2,20,18:00,UTC,7,987.4,86,0,,-1.4,-3.4,50000,6,6.1,3.6
2017,2,20,19:00,UTC,7,987.3,84,0,,-1.8,-4.1,50000,4,5.9,3.5
2017,2,20,20:00,UTC,8,987.4,88,0,,-2.1,-3.8,50000,354,5.2,3.3
2017,2,20,21:00,UTC,8,987.5,89,0,,-2.3,-3.9,50000,358,3.9,2.6
2017,2,20,22:00,UTC,7,987.6,91,0,,-2.6,-3.9,44016,352,4.8,3
2017,2,20,23:00,UTC,7,987.8,91,0,,-3,-4.3,50000,359,5.4,3.3
2017,2,21,00:00,UTC,1,987.8,91,0,,-3.9,-5.1,50000,12,5.5,3.8
2017,2,21,01:00,UTC,0,988.1,93,0,,-4.8,-5.7,50000,13,4.1,2.9
2017,2,21,02:00,UTC,0,988.3,93,0,,-5.2,-6.2,50000,1,5.5,4.2
2017,2,21,03:00,UTC,0,988.8,93,0,,-5.8,-6.7,50000,4,4,3.2
2017,2,21,04:00,UTC,0,989,93,0,,-5.8,-6.8,50000,10,5.9,4.1
2017,2,21,05:00,UTC,0,989.4,93,0,,-5.9,-6.8,50000,343,5.5,4.2
2017,2,21,06:00,UTC,0,990,91,0,,-5.9,-7.2,50000,338,6.4,5.1
2017,2,21,07:00,UTC,0,990.8,89,0,,-5.2,-6.8,50000,344,6.4,4.9
2017,2,21,08:00,UTC,0,991.3,85,0,,-4.5,-6.6,50000,5,5.2,3.4
2017,2,21,09:00,UTC,0,992.2,78,0,,-3.3,-6.6,49250,14,7.3,3.8
2017,2,21,10:00,UTC,1,993,72,0,,-2.2,-6.6,33937,17,6.9,4.2
2017,2,21,11:00,UTC,3,993.8,71,0,,-2.2,-6.7,47831,355,6.6,4
2017,2,21,12:00,UTC,0,994.5,61,0,,-1.7,-8.2,50000,359,6,3.6
2017,2,21,13:00,UTC,0,995.1,66,0,,-2.1,-7.5,50000,326,8.1,5.6
2017,2,21,14:00,UTC,0,995.5,66,0,,-2.6,-8.2,50000,331,8.5,5.6
2017,2,21,15:00,UTC,0,996.1,74,0,,-3.3,-7.2,50000,337,6.1,4.5
2017,2,21,16:00,UTC,0,996.9,80,0,,-4,-7,50000,337,5.6,4
2017,2,21,17:00,UTC,0,997.3,84,0,,-5.2,-7.4,50000,339,3.9,3.5
2017,2,21,18:00,UTC,0,997.7,87,0,,-5.8,-7.6,50000,351,4.1,3.8
2017,2,21,19:00,UTC,0,997.7,89,0,,-6.1,-7.7,50000,30,2.9,2.5
2017,2,21,20:00,UTC,2,997.8,94,0,,-6.4,-7.2,50000,110,2.1,1.8
2017,2,21,21:00,UTC,0,997.6,92,0,,-5.9,-7,49878,125,3.6,3.1
2017,2,21,22:00,UTC,0,997.6,90,0,,-5.2,-6.6,44660,132,4.3,3.6
2017,2,21,23:00,UTC,0,997.2,89,0,,-5,-6.6,50000,142,6.6,5.7
2017,2,22,00:00,UTC,0,996.6,91,0,,-5.5,-6.8,50000,144,7,6.3
2017,2,22,01:00,UTC,0,996.1,91,0,,-5.1,-6.4,50000,146,8.1,7.3
2017,2,22,02:00,UTC,1,995,91,0,,-5,-6.2,50000,145,8.6,7.8
2017,2,22,03:00,UTC,0,993.4,91,0,,-5.4,-6.6,50000,144,10.4,9.3
2017,2,22,04:00,UTC,0,992.2,92,0,,-4.7,-5.8,48659,145,12.1,10.7
2017,2,22,05:00,UTC,6,990.9,89,0,,-4.1,-5.7,50000,150,15,11.9
2017,2,22,06:00,UTC,7,989.6,89,0,,-4,-5.5,50000,145,13.5,12
2017,2,22,07:00,UTC,7,988.4,88,0,,-3.9,-5.6,49470,147,14.8,12.4
2017,2,22,08:00,UTC,7,987.5,87,0,,-4.1,-5.9,50000,144,14.3,12.1
2017,2,22,09:00,UTC,8,986,85,0,,-3.4,-5.5,50000,142,14.7,12.5
2017,2,22,10:00,UTC,8,984.4,82,0,,-2.9,-5.5,50000,136,14,11.8
2017,2,22,11:00,UTC,8,982.4,81,0,,-2.2,-4.9,50000,138,16,13.6
2017,2,22,12:00,UTC,7,980.8,81,0,,-2.1,-4.9,9228,137,16.7,14.1
2017,2,22,13:00,UTC,7,978.7,86,0.4,,-2.5,-4.5,3488,128,17.1,13
2017,2,22,14:00,UTC,7,976.6,86,0,,-2.6,-4.6,3125,122,16.5,13.8
2017,2,22,15:00,UTC,7,974.9,87,0,,-3.2,-5.1,1575,115,17.4,14.2
2017,2,22,16:00,UTC,8,974.1,90,0.2,,-3.9,-5.2,487,117,17,13
2017,2,22,17:00,UTC,8,972.8,89,0,,-4.2,-5.7,542,112,16.1,12.8
2017,2,22,18:00,UTC,8,971.4,87,0,,-4,-5.9,3262,108,15.2,12.3
2017,2,22,19:00,UTC,8,970.1,91,0,,-4.3,-5.6,568,105,15.6,11.9
2017,2,22,20:00,UTC,8,968.7,88,0,,-4.3,-6,1611,104,15.5,12.5
2017,2,22,21:00,UTC,8,967.8,85,0,,-4,-6.1,3200,104,13.1,11.5
2017,2,22,22:00,UTC,8,967.1,86,0,,-3.8,-5.7,1506,105,13.7,10.5
2017,2,22,23:00,UTC,8,966.4,87,0.4,,-3.5,-5.4,2863,104,12.3,9.8
2017,2,23,00:00,UTC,8,966.1,90,0.3,,-3.6,-5,1559,94,9.1,7.7
2017,2,23,01:00,UTC,8,966,90,0,,-3.6,-4.9,836,82,7.4,5.5
2017,2,23,02:00,UTC,8,966,94,0.5,,-3.7,-4.6,1513,56,5.7,4
2017,2,23,03:00,UTC,8,966.3,95,1.9,,-3.9,-4.6,454,343,7,5.1
2017,2,23,04:00,UTC,8,966.8,94,0.5,,-4.2,-4.9,1551,352,6.8,5
2017,2,23,05:00,UTC,8,967.4,94,0.1,,-4.4,-5.2,2254,344,8.3,6.1
2017,2,23,06:00,UTC,7,968.2,94,0.4,,-4.7,-5.6,4939,334,8.5,6.3
2017,2,23,07:00,UTC,7,969.2,93,0,,-4.5,-5.5,4259,335,10.2,7.5
2017,2,23,08:00,UTC,7,970,91,0,,-4,-5.3,12845,335,12.8,9.1
2017,2,23,09:00,UTC,7,970.6,87,0,,-3.8,-5.6,13792,340,14.4,9.9
2017,2,23,10:00,UTC,7,972,83,0,,-3.8,-6.2,9263,331,13.7,9.8
2017,2,23,11:00,UTC,7,973.1,87,0,,-3.9,-5.8,1757,337,14.6,10.2
2017,2,23,12:00,UTC,7,974.1,93,0.7,,-4.2,-5.2,357,336,15.9,11.7
2017,2,23,13:00,UTC,7,975,90,0,,-3.5,-4.9,1944,324,18,14.4
2017,2,23,14:00,UTC,7,975.9,89,0,,-4,-5.6,1854,336,15.5,11.5
2017,2,23,15:00,UTC,7,976.9,85,0,,-4.2,-6.4,3433,333,16.5,10.5
2017,2,23,16:00,UTC,7,977.7,83,0,,-4.3,-6.8,5389,328,14.7,10.4
2017,2,23,17:00,UTC,7,978,82,0,,-4.6,-7.2,4428,324,15.9,12.1
2017,2,23,18:00,UTC,7,978.3,70,0,,-4.5,-9.2,29194,321,17.5,13.2
2017,2,23,19:00,UTC,7,978.4,65,0,,-4.8,-10.3,28960,308,15.3,12.6
